359.14
359.38
359.49
359.69
359.78
359.88
359.92
360.05
360.90
361.08
361.25
361.42
361.53
361.73
362.37
362.46
362.54
362.74
362.77
362.89
363.09
363.61
363.63
363.74
363.81
363.99
364.19
364.31
364.37
364.62
364.68
364.74
364.79
364.87
364.88
364.91
364.95
365.02
365.19
365.32
365.36
365.50
365.68
365.70
365.80
365.86
365.95
365.97
366.05
366.11
366.20
366.22
366.47
366.54
366.59
366.62
366.86
366.86
366.86
367.05
367.11
367.24
367.29
367.37
367.39
367.45
367.51
367.53
367.55
367.61
367.71
367.74
367.74
367.79
367.82
367.88
367.88
367.95
367.97
368.02
368.05
368.06
368.08
368.08
368.20
368.29
368.33
368.54
368.57
368.62
368.72
368.72
368.87
368.93
368.96
369.09
369.22
369.37
369.39
369.49
369.52
369.59
369.66
369.82
369.89
370.15
370.51
370.52
370.61
370.81
370.89
370.96
371.05
371.34
371.37
371.45
371.68
371.70
371.79
371.86
371.87
371.94
371.97
371.97
372.07
372.08
372.11
372.16
372.19
372.31
372.31
372.44
372.44
372.59
372.64
372.65
372.72
372.78
372.86
372.92
372.96
373.00
373.14
373.16
373.17
373.19
373.22
373.30
373.38
373.42
373.50
373.50
373.55
373.58
373.60
373.63
373.64
373.65
373.67
373.73
373.75
373.89
373.91
373.97
374.06
374.08
374.10
374.14
374.17
374.19
374.24
374.25
374.30
374.32
374.32
374.35
374.41
374.45
374.47
374.50
374.50
374.50
374.52
374.60
374.64
374.64
374.69
374.70
374.86
375.02
375.03
375.08
375.08
375.10
375.22
375.26
375.26
375.27
375.29
375.44
375.48
375.48
375.48
375.64
375.65
375.68
375.68
375.70
375.74
375.74
375.76
375.92
375.93
375.96
375.96
375.99
376.09
376.15
376.19
376.19
376.19
376.24
376.29
376.31
376.35
376.37
376.39
376.39
376.42
376.45
376.48
376.54
376.55
376.58
376.59
376.59
376.62
376.66
376.67
376.69
376.73
376.73
376.76
376.76
376.77
376.78
376.79
376.79
376.81
376.83
376.84
376.86
376.88
376.89
376.94
376.97
376.98
377.06
377.10
377.17
377.18
377.19
377.32
377.33
377.34
377.50
377.54
377.55
377.64
377.68
377.75
377.79
377.79
377.88
378.59
381.31
381.36
381.39
381.58
383.44
383.50
383.56
383.69
383.69
383.92
384.13
384.31
384.35
384.38
384.42
384.44
384.55
384.55
384.64
384.68
384.75
384.77
384.80
384.94
385.07
385.12
385.17
385.23
385.33
385.37
385.38
385.40
385.40
385.44
385.50
385.52
385.53
385.56
385.59
385.72
385.80
385.82
385.86
385.90
385.91
385.95
385.98
386.01
386.01
386.02
386.09
386.11
386.15
386.22
386.22
386.23
386.24
386.26
386.27
386.28
386.31
386.32
386.33
386.34
386.36
386.37
386.37
386.39
386.41
386.43
386.56
386.98
387.01
387.02
387.22
387.28
387.42
387.43
387.53
387.55
387.61
387.66
387.80
388.29
388.91
389.31
389.71
390.00
390.09
390.11
390.47
390.54
390.86
390.86
390.89
391.06
391.07
391.19
391.19
391.20
391.22
391.25
391.68
391.70
392.22
392.52
392.59
393.10
393.34
393.69
393.75
393.90
393.94
394.84
395.04
395.11
395.27
395.28
395.29
395.52
395.56
395.63
395.74
395.77
396.06
396.13
396.20
396.39
396.44
396.72
396.75
396.77
396.93
397.09
397.14
397.29
397.33
397.42
397.43
397.54
397.64
397.73
397.73
397.74
397.82
397.94
398.00
398.09
398.15
398.37
398.39
398.42
398.50
398.56
398.74
398.87
399.04
399.10
399.29
399.31
399.37
399.98
400.08
400.15
400.46
400.58
400.67
400.91
401.12
401.21
401.31
401.53
401.62
402.05
402.26
402.76
403.95
403.97
403.98
403.99
404.00
404.05
405.30
405.30
405.62
405.66
405.75
405.76
406.25
406.30
406.35
406.83
406.88
408.39
408.43
408.88
409.28
409.44
409.45
409.46
409.47
409.51
409.53
409.56
409.57
409.59
409.60
409.61
409.63
409.66
409.70
409.71
409.71
409.72
409.73
409.74
409.77
409.79
409.82
409.83
409.85
409.87
409.89
409.93
409.99
410.10
410.13
410.43
410.56
410.64
410.74
411.09
411.12
411.20
411.20
411.23
411.26
411.34
411.40
411.55
411.59
411.62
411.62
411.68
411.70
411.75
411.82
411.88
411.94
412.18
412.31
412.37
412.43
412.49
412.53
412.63
412.67
412.82
412.84
412.87
412.91
412.91
412.94
412.99
413.00
413.01
413.01
413.09
413.16
413.18
413.20
413.22
413.22
413.22
413.23
413.34
413.52
413.54
413.57
413.94
414.00
414.01
414.07
414.10
414.10
414.11
414.13
414.13
414.16
414.33
414.34
414.35
414.76
414.81
414.86
415.01
415.03
415.26
415.52
415.58
415.60
415.63
415.69
415.73
415.78
415.89
415.92
415.94
415.96
415.97
416.14
416.27
416.29
416.32
416.40
416.50
416.56
416.61
416.61
416.67
416.74
416.77
416.94
417.06
417.12
417.13
417.22
417.40
417.49
417.58
417.66
417.75
417.82
417.89
417.98
418.05
418.21
418.29
418.48
418.57
418.63
418.68
418.70
418.71
418.72
418.75
418.77
418.78
418.88
418.97
419.09
419.19
419.21
419.26
419.29
419.34
419.45
419.51
419.55
419.61
419.66
419.71
419.75
420.01
